-49.87750,0.52000
-48.85500,0.52000
-47.98420,0.52000
-47.21630,0.51000
-46.51240,0.52000
-45.86760,0.52000
-45.26680,0.52000
-44.69070,0.52000
-44.15750,0.52000
-43.64050,0.52000
-43.14540,0.52000
-42.67910,0.52000
-42.21650,0.52000
-41.78060,0.52000
-41.35230,0.52000
-40.94120,0.52000
-40.53970,0.52000
-40.14670,0.52000
-39.76330,0.52000
-39.38840,0.52000
-39.02410,0.52000
-38.67300,0.52000
-38.32110,0.52000
-37.97490,0.52000
-37.63820,0.52000
-37.30340,0.52000
-36.98100,0.52000
-36.66050,0.52000
-36.34480,0.53000
-36.03670,0.52000
-35.72580,0.53000
-35.42730,0.53000
-35.12870,0.52000
-34.83500,0.52000
-34.54880,0.53000
-34.25690,0.52000
-33.97840,0.52000
-33.70090,0.53000
-33.42330,0.52000
-33.15050,0.52000
-32.88160,0.53000
-32.61540,0.52000
-32.35030,0.52000
-32.08890,0.52000
-31.83050,0.52000
-31.57290,0.53000
-31.31640,0.53000
-31.06450,0.52000
-30.81940,0.53000
-30.57140,0.53000
-30.32250,0.53000
-30.08310,0.52000
-29.83600,0.52000
-29.59950,0.52000
-29.36490,0.52000
-29.12540,0.52000
-28.89370,0.53000
-28.65910,0.53000
-28.43110,0.53000
-28.20030,0.53000
-27.97330,0.52000
-27.74620,0.52000
-27.52310,0.52000
-27.29700,0.52000
-27.07760,0.52000
-26.85920,0.52000
-26.63980,0.53000
-26.41950,0.53000
-26.20390,0.52000
-25.98740,0.52000
-25.77950,0.52000
-25.56300,0.52000
-25.35120,0.53000
-25.13950,0.52000
-24.93060,0.53000
-24.72170,0.52000
-24.51570,0.53000
-24.31060,0.52000
-24.10650,0.53000
-23.90050,0.53000
-23.70210,0.52000
-23.49700,0.53000
-23.28540,0.53000
-23.09360,0.53000
-22.89610,0.53000
-22.69770,0.52000
-22.49940,0.52000
-22.30100,0.52000
-22.10640,0.53000
-21.90800,0.52000
-21.71720,0.53000
-21.52360,0.53000
-21.32810,0.53000
-21.13640,0.53000
-20.94660,0.53000
-20.75770,0.53000
-20.56500,0.52000
-20.37620,0.53000
-20.18640,0.53000
-20.00040,0.53000
-19.80960,0.52000
-19.62650,0.53000
-19.43950,0.53000
-19.25450,0.53000
-19.06760,0.53000
-18.88250,0.53000
-18.69840,0.53000
-18.52010,0.53000
-18.33600,0.53000
-18.15480,0.53000
-17.97160,0.52000
-17.79040,0.53000
-17.60920,0.52000
-17.43270,0.53000
-17.25340,0.53000
-17.07310,0.53000
-16.89570,0.53000
-16.71830,0.53000
-16.53800,0.53000
-16.36160,0.53000
-16.18900,0.53000
-16.01160,0.53000
-15.83510,0.53000
-15.66050,0.53000
-15.48510,0.53000
-15.31150,0.53000
-15.13690,0.53000
-14.96520,0.53000
-14.79070,0.53000
-14.61800,0.53000
-14.44350,0.53000
-14.26310,0.53000
-14.10010,0.53000
-13.93030,0.53000
-13.76060,0.53000
-13.58790,0.53000
-13.41620,0.53000
-13.24840,0.53000
-13.07950,0.53000
-12.90880,0.53000
-12.74290,0.53000
-12.57310,0.53000
-12.40620,0.53000
-12.23640,0.53000
-12.06950,0.53000
-11.90060,0.53000
-11.73560,0.53000
-11.56780,0.53000
-11.40180,0.53000
-11.23490,0.53000
-11.07080,0.53000
-10.90390,0.53000
-10.73800,0.53000
-10.57390,0.53000
-10.40790,0.53000
-10.24200,0.53000
-10.07980,0.53000
-9.91580,0.53000
-9.74980,0.53000
-9.58670,0.53000
-9.42550,0.53000
-9.25760,0.53000
-9.09360,0.53000
-8.93340,0.53000
-8.76930,0.54000
-8.60810,0.53000
-8.44400,0.53000
-8.28090,0.54000
-8.12260,0.53000
-7.95850,0.53000
-7.79550,0.53000
-7.63620,0.53000
-7.47400,0.53000
-7.31090,0.53000
-7.15160,0.53000
-6.98950,0.53000
-6.82920,0.53000
-6.67090,0.53000
-6.50780,0.53000
-6.35140,0.53000
-6.18920,0.53000
-6.02610,0.53000
-5.86690,0.53000
-5.70850,0.53000
-5.54920,0.53000
-5.39000,0.53000
-5.23070,0.53000
-5.07140,0.53000
-4.91110,0.53000
-4.75180,0.53000
-4.59350,0.53000
-4.43330,0.53000
-4.27590,0.53000
-4.11470,0.53000
-3.95640,0.53000
-3.79900,0.53000
-3.64260,0.53000
-3.48140,0.53000
-3.32110,0.53000
-3.16280,0.52000
-3.00730,0.53000
-2.84710,0.53000
-2.68780,0.52000
-2.53330,0.52000
-2.37110,0.53000
-2.21280,0.52000
-2.05730,0.53000
-1.89900,0.53000
-1.73970,0.53000
-1.58330,0.53000
-1.42210,0.53000
-1.26760,0.53000
-1.10930,0.53000
-0.95090,0.53000
-0.79450,0.53000
-0.63620,0.53000
-0.47970,0.52000
-0.32140,0.53000
-0.16500,0.52000
-0.00570,0.53000
0.15060,0.53000
0.31080,0.53000
0.46630,0.53000
0.62460,0.52000
0.78200,0.53000
0.94130,0.53000
1.09770,0.53000
1.25600,0.53000
1.41240,0.53000
1.56980,0.53000
1.73190,0.53000
1.88640,0.53000
2.04760,0.53000
2.20120,0.53000
2.36140,0.53000
2.51780,0.53000
2.67610,0.53000
2.83630,0.53000
2.99180,0.53000
3.15200,0.53000
3.30940,0.53000
3.47160,0.53000
3.62700,0.53000
3.78720,0.53000
3.94560,0.53000
4.10580,0.53000
4.26220,0.53000
4.42050,0.53000
4.57980,0.53000
4.74000,0.53000
